Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,54.880001,55.980000,54.880001,55.900002,52.258308,232970
2019-04-02,56.750000,57.200001,56.200001,56.900002,53.193161,356764
2019-04-03,56.950001,57.849998,56.799999,57.849998,54.081268,284799
2019-04-04,58.000000,58.200001,57.299999,58.200001,54.408470,324599
2019-04-05,57.000000,57.750000,55.400002,57.150002,53.426876,544664
2019-04-08,57.150002,57.349998,56.049999,56.299999,52.632248,326276
2019-04-09,56.400002,56.549999,55.849998,56.200001,52.538765,363863
2019-04-10,56.299999,57.000000,56.299999,56.900002,53.193161,251697
2019-04-11,57.000000,58.000000,57.000000,57.500000,53.754074,220724
2019-04-12,57.599998,58.099998,57.349998,58.099998,54.314983,221384
2019-04-15,58.150002,59.000000,58.150002,58.599998,54.782410,356278
2019-04-16,58.650002,59.000000,58.299999,58.599998,54.782410,218617
2019-04-17,58.599998,59.000000,58.049999,58.400002,54.595444,233526
2019-04-18,58.450001,58.849998,57.849998,58.250000,54.455212,173758
2019-04-23,58.849998,59.599998,57.849998,59.299999,55.436810,464555
2019-04-24,59.349998,59.849998,58.549999,58.950001,55.109612,312206
2019-04-25,59.250000,59.700001,58.599998,59.000000,55.156353,380887
2019-04-26,59.500000,59.500000,58.799999,59.099998,55.249836,304249
2019-04-29,59.099998,60.500000,59.099998,60.299999,56.371662,392245
2019-04-30,60.299999,60.349998,59.049999,59.750000,55.857494,396626
2019-05-02,60.250000,62.000000,60.000000,61.400002,57.400002,1171197
2019-05-03,58.950001,58.950001,55.700001,56.650002,56.650002,1187195
2019-05-06,56.450001,57.700001,55.950001,57.450001,57.450001,767092
2019-05-07,57.299999,57.700001,56.599998,57.000000,57.000000,474539
2019-05-08,57.150002,57.700001,56.700001,57.099998,57.099998,356110
2019-05-09,57.049999,57.099998,54.750000,55.400002,55.400002,587383
2019-05-10,55.900002,56.900002,55.849998,56.599998,56.599998,382679
2019-05-13,56.000000,56.200001,55.099998,55.099998,55.099998,321843
2019-05-14,55.549999,55.750000,55.049999,55.599998,55.599998,349314
2019-05-15,55.650002,56.000000,54.549999,55.799999,55.799999,380220
2019-05-16,56.000000,56.299999,55.500000,56.000000,56.000000,248711
2019-05-17,55.849998,56.000000,55.250000,55.599998,55.599998,142284
2019-05-20,55.650002,55.650002,54.000000,54.099998,54.099998,196018
2019-05-21,54.099998,54.799999,54.099998,54.599998,54.599998,188653
2019-05-22,54.650002,54.650002,53.650002,54.000000,54.000000,1978421
2019-05-23,53.849998,54.099998,53.400002,53.549999,53.549999,483633
2019-05-24,53.500000,54.400002,53.400002,53.450001,53.450001,230578
2019-05-27,53.450001,53.549999,52.200001,52.849998,52.849998,242795
2019-05-28,53.000000,53.400002,52.549999,53.099998,53.099998,428884
2019-05-29,53.099998,53.099998,51.799999,52.250000,52.250000,135822
2019-05-31,52.000000,52.000000,50.750000,51.299999,51.299999,525108
2019-06-03,51.299999,51.450001,50.250000,51.299999,51.299999,276327
2019-06-04,51.250000,52.450001,51.000000,52.349998,52.349998,343178
2019-06-05,52.349998,53.349998,52.150002,52.849998,52.849998,301569
2019-06-07,52.950001,53.700001,52.900002,53.599998,53.599998,306104
2019-06-11,54.150002,54.400002,53.099998,53.450001,53.450001,309981
2019-06-12,53.400002,54.450001,53.400002,54.200001,54.200001,244729
2019-06-13,54.049999,54.400002,53.799999,54.250000,54.250000,198955
2019-06-14,54.099998,54.200001,53.400002,53.549999,53.549999,146971
2019-06-18,53.450001,55.000000,53.049999,54.700001,54.700001,374223
2019-06-19,54.700001,55.500000,54.400002,55.250000,55.250000,225740
2019-06-20,55.200001,55.700001,53.549999,53.750000,53.750000,559679
2019-06-24,53.500000,54.250000,53.099998,53.099998,53.099998,156052
2019-06-25,53.150002,53.900002,52.900002,53.599998,53.599998,135109
2019-06-26,53.549999,53.599998,52.799999,53.150002,53.150002,174741
2019-06-27,53.200001,53.750000,52.650002,52.849998,52.849998,193389
2019-06-28,52.900002,54.349998,52.900002,54.099998,54.099998,202288
2019-07-01,54.150002,55.150002,54.150002,54.549999,54.549999,280573
2019-07-02,55.000000,55.200001,54.099998,54.650002,54.650002,142462
2019-07-03,55.000000,55.200001,54.450001,54.599998,54.599998,218754
2019-07-04,54.650002,55.099998,54.250000,54.400002,54.400002,120455
2019-07-05,54.500000,54.500000,53.599998,53.950001,53.950001,161668
2019-07-08,53.950001,54.650002,53.150002,53.500000,53.500000,335265
2019-07-09,53.549999,54.400002,53.049999,54.250000,54.250000,400105
2019-07-10,54.349998,54.599998,53.849998,53.849998,53.849998,201742
2019-07-11,53.849998,54.000000,53.150002,53.150002,53.150002,112689
2019-07-12,53.150002,54.450001,53.150002,54.349998,54.349998,158583
2019-07-15,54.849998,54.849998,53.549999,54.250000,54.250000,134343
2019-07-16,53.750000,55.250000,53.750000,54.750000,54.750000,543026
2019-07-17,54.700001,54.849998,54.099998,54.849998,54.849998,254797
2019-07-18,54.849998,54.849998,53.599998,54.000000,54.000000,213408
2019-07-19,54.549999,58.549999,53.900002,58.150002,58.150002,1288611
2019-07-22,58.549999,62.200001,58.549999,62.150002,62.150002,1323349
2019-07-23,62.150002,63.150002,61.650002,62.799999,62.799999,658234
2019-07-24,62.849998,62.849998,61.450001,62.000000,62.000000,424698
2019-07-25,62.200001,62.950001,61.599998,62.950001,62.950001,635643
2019-07-26,63.000000,64.050003,62.700001,63.900002,63.900002,420544
2019-07-29,63.900002,63.900002,62.349998,63.099998,63.099998,212097
2019-07-30,63.049999,63.150002,62.000000,62.400002,62.400002,169154
2019-07-31,62.549999,63.150002,62.099998,62.700001,62.700001,135792
2019-08-01,62.700001,63.049999,62.200001,62.650002,62.650002,146071
